Title,Parent Organization,Contact Name,Contact Title,Phone Number,Phone Ext.,Website URL,Center Email Address,Country,Postal Code,County,Facebook Page URL,Twitter URL,Blog URL,About Our Center,Organization Type,Languages,Languages (Other),Number of Computers,Windows/Mac OS,Assistive Technology,Assistive Technology (Other),Wi-Fi Available?,Other Technology,Target Audience,Target Audience (Other),Open to Public?,Location
Ballard Library,Seattle Public Library,Dave Valencia,Regional Manager,206-684-4089,,http://www.spl.org/locations/ballard-branch/bal-computers-and-equipment,,United States,98107,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,38,Windows,"None, Wheelchair accessible",,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"5614 22nd Ave. N.W.
Seattle, Washington
(47.66967286018189, -122.38472146014692)"
Beacon Hill Library,Seattle Public Library,Wei Cai,Regional Manager,206-684-4711,,http://www.spl.org/locations/beacon-hill-branch/bea-computers-and-equipment,,United States,98144,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"Chinese, English, Spanish",,30,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"2821 Beacon Ave. S.
Seattle, Washington
(47.578175836920934, -122.31121987069224)"
Broadview Branch,Seattle Public Library,Karen Spiel,Regional Manager,206-684-7519,,http://www.spl.org/locations/broadview-branch/bro-computers-and-equipment,,United States,98133,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,39,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"12755 Greenwood Ave. N.
Seattle, Washington
(47.72291272431647, -122.35561040605847)"
Capitol Hill Library,Seattle Public Library,Andy Bates,Regional Manager,206-684-4715,,http://www.spl.org/locations/capitol-hill-branch/cap-computers-and-equipment,none@spl.org,United States,98122,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,21,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"425 Harvard Ave. E.
Seattle, Washington
(47.62280019601479, -122.32203871470472)"
Columbia Branch,Seattle Public Library,Wei Cai,Regional Manager,206-386-1908,,http://www.spl.org/locations/columbia-branch/col-computers-and-equipment,none@spl.org,United States,98118,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"English, Vietnamese",Language Line Services are available,27,Windows,"Blind/LV, Wheelchair accessible",,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"21 Rainier Ave. S.
Seattle, Washington
(47.60355999989423, -122.32943999975606)"
Delridge Branch,Seattle Public Library,Jane Appling,Regional Manager,206-733-9125,,http://www.spl.org/locations/delridge-branch/dlr-computers-and-equipment,none@spl.org,United States,98106,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"English, Vietnamese",Language Line Services are available,11,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"5423 Delridge Way S.W.
Seattle, Washington
(47.55330557143376, -122.36308378644748)"
Douglass-Truth Branch,Seattle Public Library,Andy Bates,Regional Manager,206-684-4704,,http://www.spl.org/locations/douglass-truth-branch/dth-computers-and-equipment,none@spl.org,United States,98122,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"English, Spanish",Language Line Services are available,33,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"2300 E. Yesler Way
Seattle, Washington
(47.60168411476684, -122.30178598260488)"
Fremont Branch,Seattle Public Library,Dave Valencia,Regional Manager,206-684-4084,,http://www.spl.org/locations/fremont-branch/fre-computers-and-equipment,none@spl.org,United States,98103,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,13,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"731 N. 35th St.
Seattle, Washington
(47.650402477070116, -122.34944405384147)"
Green Lake Branch,Seattle Public Library,Karen Spiel,Regional Manager,206-684-7547,,http://www.spl.org/locations/green-lake-branch/glk-computers-and-equipment,none@spl.org,United States,98115,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,18,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"7364 E. Green Lake Dr. N.
Seattle, Washington
(47.68158887707011, -122.32735370789788)"
Greenwood Branch,Seattle Public Library,Karen Spiel,Regional Manager,206-684-4086,,http://www.spl.org/locations/greenwood-branch/gwd-computers-and-equipment,none@spl.org,United States,98103,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"Amharic, English, Spanish",Language Line Services are available,36,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"8016 Greenwood Ave. N.
Seattle, Washington
(47.68732655161705, -122.35527765690762)"
High Point Branch,Seattle Public Library,Jane Appling,Regional Manager,206-684-7454,,http://www.spl.org/locations/high-point-branch/hip-computers-and-equipment,none@spl.org,United States,98126,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"English, Somali",Language Line Services are available,17,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"3411 S.W. Raymond St.
Seattle, Washington
(47.5483003591076, -122.37578219917566)"
International District - Chinatown Branch,Seattle Public Library,Wei Cai,Regional Manager,206-386-1300,,http://www.spl.org/locations/international-district--chinatown-branch/idc-comput...,none@spl.org,United States,98104,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"Chinese, English",Language Line Services are available,12,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"713 Eighth Ave. S.
Seattle, Washington
(47.59653634068512, -122.32252730805551)"
Lake City Branch,Seattle Public Library,Francesca Wainwright,Regional Manager,206-684-7518,,http://www.spl.org/locations/lake-city-branch/lcy-computers-and-equipment,none@spl.org,United States,98125,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"Chinese, English, Spanish, Vietnamese",Language Line Services are available,32,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"12501 28th Ave. N.E.
Seattle, Washington
(47.71946832094426, -122.29773903347302)"
Madrona Branch,Seattle Public Library,Andy Bates,Regional Manager,206-684-4705,,http://www.spl.org/locations/madrona-sally-goldmark-branch/mgm-computers-and-equ...,none@spl.org ,United States,98122,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,9,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"1134 33rd Ave.
Seattle, Washington
(47.61278174860837, -122.29031962673128)"
Magnolia Branch,Seattle Public Library,Dave Valencia,Regional Manager,206-386-4225,,http://www.spl.org/locations/magnolia-branch/mag-computers-and-equipment,none@spl.org ,United States,98199,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Faith-based,English,Language Line Services are available,17,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"2801 34th Ave. W.
Seattle, Washington
(47.64514834844289, -122.40103516175844)"
Montlake Branch,Seattle Public Library,Wei Cai,Regional Manager,206-386-1300,,http://www.spl.org/locations/montlake-branch/mon-computers-and-equipment,none@spl.org ,United States,98104,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,11,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"713 Eighth Ave. S.
Seattle, Washington
(47.59653634068512, -122.32252730805551)"
NewHolly Branch,Seattle Public Library,Wei Cai,Regional Manager,206-386-1905,,http://www.spl.org/locations/newholly-branch/nhy-computers-and-equipment,none@spl.org ,United States,98118,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,"English, Somali",Language Line Services are available,13,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Immigrants/Refugees, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"7058 32nd Ave. S.
Seattle, Washington
(47.53934461315422, -122.29105831617784)"
Northeast Branch,Seattle Public Library,Francesca Wainwright,Regional Manager,206-684-7539,,http://www.spl.org/locations/northeast-branch/net-computers-and-equipment,none@spl.org ,United States,98115,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,35,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"6801 35th Ave. N.E.
Seattle, Washington
(47.677856690648525, -122.29038257927334)"
Northgate Branch,Seattle Public Library,Francesca Wainwright,Regional Manager,206-386-1980,,http://www.spl.org/locations/northgate-branch/nga-computers-and-equipment,none@spl.org ,United States,98125,King,http://www.facebook.com/SeattlePublicLibrary,http://www.twitter.com/SPLBuzz,http://shelftalk.spl.org/,"The Seattle Public Library brings people, information and ideas together to enrich lives and build community. Contact us at http://www.spl.org/about-the-library/contact-the-library/e-mail-form for more information.",Library,English,Language Line Services are available,24,Windows,Wheelchair accessible,,Offers Wi-Fi,,"Adults, Disabled, Homeless, Low Income, Seniors, Youth: Pre-teen, Youth: Teen",,All Public,"10548 Fifth Ave. N.E.
Seattle, Washington
(47.705950870702154, -122.3231309525828)"
